x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
0.5099164843559265,0.6136270761489868,0.6545737385749817,0.5417143106460571,0.4370216429233551,0.5542395114898682,0.5169823169708252,0.5399184823036194,0.556954026222229,0.46783098578453064,0.4163663387298584,0.46413522958755493,0.492421954870224,0.3922097980976105,0.3380790650844574,0.4050756096839905,0.4352284073829651,0.33355391025543213,0.29343974590301514,0.3490392565727234,0.37806299328804016,0.6505924463272095,0.559684693813324,0.3972809910774231,0.33558374643325806,0.41234657168388367,0.3385004699230194,0.23328733444213867,0.34474262595176697,0.3955530524253845,0.36922699213027954,0.2631032168865204,0.387881875038147,0.42575109004974365,0.41335901618003845,0.3222792148590088,0.438306599855423,0.4808191657066345,0.4697531461715698,0.3999449908733368,0.4623717665672302,0.49459630250930786,-0.00019955061725340784,-0.1669485867023468,-0.26654770970344543,-0.33619043231010437,-0.3427649736404419,-0.137455016374588,-0.28121182322502136,-0.22819732129573822,-0.14671599864959717,-0.11486868560314178,-0.3341696858406067,-0.2899426817893982,-0.18667098879814148,-0.12009894847869873,-0.31206437945365906,-0.24868620932102203,-0.16572025418281555,-0.13810649514198303,-0.24428261816501617,-0.24659676849842072,-0.22981524467468262
0.5049904584884644,0.6741912364959717,0.7459084391593933,0.7493444681167603,0.7678157091140747,0.5611550807952881,0.5633681416511536,0.5660259127616882,0.5646814107894897,0.44846558570861816,0.42510396242141724,0.42182427644729614,0.41757845878601074,0.3509798049926758,0.29644644260406494,0.27657291293144226,0.26211267709732056,0.2630850672721863,0.19172701239585876,0.15577515959739685,0.1263468861579895,0.8483827710151672,0.7623485326766968,0.6391637325286865,0.5186383724212646,0.42898431420326233,0.4979163408279419,0.35290977358818054,0.2649601697921753,0.19352802634239197,0.5047352910041809,0.35176214575767517,0.25444361567497253,0.18224403262138367,0.5374390482902527,0.40243151783943176,0.31657254695892334,0.24727490544319153,0.591294527053833,0.48996028304100037,0.42291074991226196,0.35976386070251465,-0.00018425690359435976,-0.03748729079961777,-0.01891644485294819,-0.0108652887865901,-0.004559592343866825,0.1094241738319397,0.13015474379062653,0.11812379956245422,0.09335466474294662,0.09839148819446564,0.13006366789340973,0.09610825031995773,0.05695691332221031,0.07155042141675949,0.08269183337688446,0.04198070615530014,-0.00036272802390158176,0.03503585606813431,0.01768389716744423,-0.014951007440686226,-0.05134698376059532
0.5573570132255554,0.6443400382995605,0.6639239192008972,0.6587184071540833,0.6723172664642334,0.530728280544281,0.46231210231781006,0.4210682511329651,0.3863949775695801,0.46334150433540344,0.4349260628223419,0.4976905584335327,0.5481650829315186,0.398928701877594,0.3766746520996094,0.4416610598564148,0.4895472526550293,0.3405117690563202,0.2682611346244812,0.22160156071186066,0.17703288793563843,0.5938013792037964,0.527161717414856,0.4115230441093445,0.3190777599811554,0.2546623647212982,0.36017319560050964,0.2529750466346741,0.19450418651103973,0.14030113816261292,0.38614773750305176,0.358789324760437,0.4402982294559479,0.4973767399787903,0.4195995330810547,0.3884724974632263,0.46475493907928467,0.5186549425125122,0.4543966054916382,0.37695398926734924,0.33083200454711914,0.27446722984313965,-0.0002796664193738252,-0.06081162393093109,-0.051723890006542206,-0.047852564603090286,-0.03566550835967064,0.02534010261297226,-0.008999588899314404,-0.028569918125867844,-0.04084264487028122,0.02092554047703743,-0.1052614152431488,-0.12196042388677597,-0.08610037714242935,-0.004692554473876953,-0.1433367282152176,-0.16968151926994324,-0.14642508327960968,-0.03302234783768654,-0.09357751160860062,-0.12354311347007751,-0.14124822616577148
0.6214348077774048,0.7259697318077087,0.7840484976768494,0.7161269783973694,0.6103723645210266,0.6843374967575073,0.6631184220314026,0.6806653141975403,0.6918869614601135,0.6051347851753235,0.5830873250961304,0.6058847308158875,0.6138805150985718,0.5279752016067505,0.5140867829322815,0.5507110953330994,0.5708170533180237,0.45623257756233215,0.4214748740196228,0.39360618591308594,0.3666975498199463,0.5969899296760559,0.5374486446380615,0.44036272168159485,0.3585204482078552,0.33877038955688477,0.3558250665664673,0.3119712471961975,0.38791587948799133,0.43614304065704346,0.36763259768486023,0.33188560605049133,0.42056190967559814,0.48519277572631836,0.3869657814502716,0.36129745841026306,0.4485172629356384,0.5134287476539612,0.4132404625415802,0.32356637716293335,0.26901596784591675,0.21792565286159515,-0.00014034146443009377,-0.10246981680393219,-0.15012234449386597,-0.2008693665266037,-0.22918537259101868,-0.04866722598671913,-0.17819872498512268,-0.17569710314273834,-0.11612563580274582,-0.042093317955732346,-0.19007113575935364,-0.1738360971212387,-0.11704117059707642,-0.07081075012683868,-0.23230400681495667,-0.20785655081272125,-0.15327520668506622,-0.10502002388238907,-0.16038361191749573,-0.16833508014678955,-0.16347023844718933
0.6008239984512329,0.665727972984314,0.6520414352416992,0.5358066558837891,0.42030835151672363,0.5628591775894165,0.5035775899887085,0.45120203495025635,0.4026927947998047,0.48603665828704834,0.4256754219532013,0.4120861887931824,0.4048619866371155,0.42721492052078247,0.3861079812049866,0.46754589676856995,0.5173255801200867,0.3911415934562683,0.3903135061264038,0.4660939872264862,0.5108388066291809,0.6357275247573853,0.5446332693099976,0.4269408583641052,0.38123106956481934,0.3992508351802826,0.3373245596885681,0.24656942486763,0.18741446733474731,0.14316579699516296,0.3634219467639923,0.26240479946136475,0.20182079076766968,0.164748877286911,0.41100209951400757,0.3673711121082306,0.43318766355514526,0.480983704328537,0.47092071175575256,0.433980256319046,0.47681501507759094,0.5131490230560303,-0.00017067085718736053,-0.09532853215932846,-0.12177659571170807,-0.14874210953712463,-0.15839770436286926,0.04045652970671654,0.014229685999453068,0.011889898218214512,0.003632062580436468,0.04192127287387848,-0.0044191209599375725,-0.00825014803558588,0.003614929271861911,0.02271118573844433,-0.10171804577112198,-0.11980736255645752,-0.09518873691558838,-0.005405494477599859,-0.09864583611488342,-0.12103739380836487,-0.11100570857524872
0.49191921949386597,0.469129741191864,0.42035311460494995,0.3341687321662903,0.2843363285064697,0.5666126012802124,0.5146148204803467,0.4916146397590637,0.48760533332824707,0.5371895432472229,0.4023224711418152,0.3060476779937744,0.27432551980018616,0.4733310341835022,0.3445679545402527,0.276322603225708,0.2646879553794861,0.39271190762519836,0.29694676399230957,0.23411959409713745,0.20593172311782837,0.7065603137016296,0.5954687595367432,0.49814388155937195,0.43111681938171387,0.38223427534103394,0.43884801864624023,0.3011831045150757,0.22567932307720184,0.1707248091697693,0.47223833203315735,0.3423375189304352,0.335646390914917,0.3533072769641876,0.5125768780708313,0.3975312113761902,0.3894340991973877,0.40550902485847473,0.5549229383468628,0.47134092450141907,0.44083571434020996,0.4296373128890991,-0.00018669645942281932,0.024551231414079666,-0.02612167038023472,-0.07537858933210373,-0.11719469726085663,-0.1472894698381424,-0.16808369755744934,-0.15065400302410126,-0.1471649706363678,-0.18475455045700073,-0.23468747735023499,-0.18536369502544403,-0.14238961040973663,-0.21896229684352875,-0.25152388215065,-0.21454648673534393,-0.18639764189720154,-0.24776490032672882,-0.29833605885505676,-0.31199514865875244,-0.3227885961532593
0.5344094634056091,0.5856858491897583,0.5738393068313599,0.534629225730896,0.5183306336402893,0.5423377752304077,0.5034996867179871,0.4846467673778534,0.47196924686431885,0.4876348078250885,0.42644625902175903,0.4564705789089203,0.4801539182662964,0.42952364683151245,0.3801290988922119,0.4226002097129822,0.4449819326400757,0.3661084473133087,0.3339487314224243,0.368103951215744,0.3814069926738739,0.7540605068206787,0.6351763010025024,0.5226871967315674,0.4332018494606018,0.3675675392150879,0.4898799657821655,0.3966681659221649,0.3760095238685608,0.3854876160621643,0.5171721577644348,0.45440182089805603,0.5247573256492615,0.5599114298820496,0.5546436309814453,0.5030139088630676,0.5764132142066956,0.6072068214416504,0.5990067720413208,0.5386744141578674,0.5861954092979431,0.6147441267967224,-0.00015493649698328227,0.04416932538151741,0.0672939270734787,0.06055505946278572,0.03965271636843681,0.13667982816696167,0.07978181540966034,0.028298471122980118,0.0014898446388542652,0.09846394509077072,0.03394465148448944,0.03145555779337883,0.05032532662153244,0.052369315177202225,-0.00039266725070774555,0.025854330509901047,0.05247435346245766,0.011918880976736546,-0.018198106437921524,0.010911845602095127,0.04547790437936783
0.5938488245010376,0.7131093144416809,0.7839534878730774,0.6983391642570496,0.5785585641860962,0.6652530431747437,0.6460833549499512,0.653566837310791,0.6554526686668396,0.5793202519416809,0.5591025948524475,0.5865957140922546,0.598892867565155,0.4953506886959076,0.4814341366291046,0.5221043229103088,0.5420837998390198,0.4168415665626526,0.3856584131717682,0.3736538290977478,0.36420246958732605,0.7116363048553467,0.6626108288764954,0.5502058863639832,0.48509684205055237,0.5098277926445007,0.4780558943748474,0.41097337007522583,0.49869436025619507,0.5395514369010925,0.4877764582633972,0.43584802746772766,0.5424928665161133,0.5890892744064331,0.5047339797019958,0.4774172008037567,0.5800979733467102,0.6327549815177917,0.5293576121330261,0.4250495433807373,0.3716159462928772,0.3121955394744873,-0.0003190554853063077,-0.162042036652565,-0.26033449172973633,-0.33574244379997253,-0.35128650069236755,-0.11024555563926697,-0.26901793479919434,-0.23718957602977753,-0.13386020064353943,-0.08897781372070312,-0.2977849245071411,-0.2567322850227356,-0.15791141986846924,-0.10734713077545166,-0.33527493476867676,-0.27876633405685425,-0.17595866322517395,-0.13514107465744019,-0.21096491813659668,-0.20798219740390778,-0.1837841421365738
0.5929473042488098,0.7143652439117432,0.7555524706840515,0.6387563943862915,0.5003969073295593,0.6410924196243286,0.5931442975997925,0.5400208234786987,0.48003122210502625,0.5499064922332764,0.5348283052444458,0.5335055589675903,0.5314359068870544,0.4725021719932556,0.4358244836330414,0.5025347471237183,0.5491902828216553,0.4124870300292969,0.3960149884223938,0.4671899676322937,0.5224992632865906,0.7421847581863403,0.6964176893234253,0.5687710642814636,0.5011268854141235,0.49171626567840576,0.43435752391815186,0.32027241587638855,0.24185511469841003,0.1721949577331543,0.4479312002658844,0.31840789318084717,0.2310923933982849,0.16075047850608826,0.4931957423686981,0.43186867237091064,0.5336896181106567,0.6122750639915466,0.5593067407608032,0.5103150010108948,0.5763092637062073,0.6292334794998169,-0.00013076048344373703,-0.16188186407089233,-0.2372482717037201,-0.2895685136318207,-0.2901262938976288,-0.08366161584854126,-0.14790114760398865,-0.1683199405670166,-0.18242953717708588,-0.08648268133401871,-0.15753859281539917,-0.2008230984210968,-0.23039597272872925,-0.11099039018154144,-0.3014087677001953,-0.32615602016448975,-0.2897466719150543,-0.13984137773513794,-0.31608498096466064,-0.3443758487701416,-0.31998544931411743
0.566901683807373,0.6856323480606079,0.7338268756866455,0.742433488368988,0.7506735920906067,0.5739226341247559,0.5208566784858704,0.48138728737831116,0.4527347683906555,0.49304473400115967,0.43066632747650146,0.47922590374946594,0.5278968214988708,0.42302510142326355,0.3790687918663025,0.43229180574417114,0.4863734841346741,0.366815447807312,0.30646294355392456,0.2736661434173584,0.2504459619522095,0.7456344366073608,0.6926928758621216,0.5419820547103882,0.4097330570220947,0.3076092004776001,0.4451248347759247,0.3055747151374817,0.221920907497406,0.15509140491485596,0.48350298404693604,0.42466306686401367,0.5382016897201538,0.6279670000076294,0.529301106929779,0.47759389877319336,0.575229287147522,0.6479116678237915,0.5803540349006653,0.4914126694202423,0.4507385492324829,0.40172097086906433,6.982384365983307e-05,-0.12940819561481476,-0.13730372488498688,-0.14193233847618103,-0.13015054166316986,-0.04457461088895798,-0.08725260198116302,-0.10806512087583542,-0.12791191041469574,-0.008834609761834145,-0.15269264578819275,-0.20561222732067108,-0.1982487589120865,0.000931951217353344,-0.1304132640361786,-0.1814994066953659,-0.17975649237632751,0.00961405411362648,-0.0659017339348793,-0.10351952165365219,-0.11936643719673157
0.6359206438064575,0.5327612161636353,0.4551011323928833,0.37519514560699463,0.29930800199508667,0.6203048229217529,0.47901296615600586,0.3806367814540863,0.3267150819301605,0.6256377100944519,0.5623381733894348,0.5198655724525452,0.49232232570648193,0.6105403304100037,0.5732617974281311,0.5597031712532043,0.5593709945678711,0.5898553133010864,0.5609771013259888,0.5489152073860168,0.5499120354652405,0.8331351280212402,0.800939679145813,0.7107064127922058,0.6324220895767212,0.5527861714363098,0.5488212704658508,0.46220287680625916,0.4761255085468292,0.524091362953186,0.5281278491020203,0.3616350591182709,0.2488897442817688,0.16669631004333496,0.5402994155883789,0.40582704544067383,0.3219720423221588,0.2584114074707031,0.5661051869392395,0.471689373254776,0.42381778359413147,0.3861826956272125,-0.0003628335543908179,-0.1884780079126358,-0.2499176561832428,-0.2583466172218323,-0.25641125440597534,-0.2094428986310959,-0.21562236547470093,-0.19284488260746002,-0.17278710007667542,-0.0990169420838356,-0.11396465450525284,-0.1314811110496521,-0.14541874825954437,0.018676454201340675,0.02452377788722515,0.018800726160407066,0.01622135005891323,0.12235971540212631,0.13583114743232727,0.14812099933624268,0.15865975618362427
0.4820152223110199,0.5595500469207764,0.5617433190345764,0.5387973785400391,0.5337419509887695,0.520585834980011,0.5022042393684387,0.4975452721118927,0.4837079644203186,0.46076419949531555,0.4295576214790344,0.46785247325897217,0.4774983525276184,0.3975074291229248,0.36534014344215393,0.41537797451019287,0.42398035526275635,0.32684648036956787,0.314525842666626,0.36011675000190735,0.365068256855011,0.7626810669898987,0.6208765506744385,0.47041141986846924,0.3401268720626831,0.2410619556903839,0.44680947065353394,0.3512882888317108,0.2944924831390381,0.24649286270141602,0.4741818606853485,0.3831494450569153,0.4916061758995056,0.5385544896125793,0.5145663619041443,0.4324866831302643,0.5429229736328125,0.5861764550209045,0.567290186882019,0.4882120192050934,0.5604373812675476,0.6020922660827637,-0.00017723390192259103,-0.011882362887263298,0.002527943579480052,-0.0022665446158498526,-0.0008153552189469337,0.16055458784103394,0.10697995871305466,0.05319100245833397,0.01918944902718067,0.14206096529960632,0.05498966574668884,0.04287494346499443,0.06897296011447906,0.10320037603378296,0.016292579472064972,0.03458169102668762,0.07783733308315277,0.06580188870429993,-0.004480011761188507,0.007313435897231102,0.040128033608198166
